dominant_biome,air,dirt,water,short_grass,grass_block,sand,tall_seagrass,oak_leaves,birch_leaves,oak_log,tall_grass,birch_log,kelp,kelp_plant,dark_oak_log,dark_oak_leaves,spruce_leaves,spruce_log,bush,sandstone,brown_mushroom,dandelion,podzol,red_mushroom_block,mushroom_stem,poppy,coarse_dirt,oxeye_daisy,emerald_ore,lily_pad,snow,acacia_leaves
cold_ocean,0.5279781633846754,0.08223350253807106,0.3277435265104809,0.16030534351145037,0.0,0.0,0.22807017543859648,0.0,0.0,0.0,0.16666666666666666,0.0,0.11578947368421053,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5101709235068564,0.05482233502538071,0.3388409371146732,0.1297709923664122,0.0,0.0057553956834532375,0.22807017543859648,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.510950802625593,0.11979695431472082,0.2797369502671599,0.007633587786259542,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5305127705205693,0.42233502538071066,0.17237977805178792,0.21374045801526717,0.0,0.14244604316546763,0.10526315789473684,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5003899395593683,0.5228426395939086,0.12001644060830251,0.04580152671755725,0.0,0.16906474820143885,0.10526315789473684,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5016572431273153,0.4715736040609137,0.14525277435265105,0.061068702290076333,0.0,0.18992805755395684,0.19298245614035087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.520439331903555,0.27563451776649744,0.38018906699547883,0.0,0.0,0.04028776978417266,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5668096445051017,0.216243654822335,0.36991368680641185,0.04580152671755725,0.0,0.07913669064748201,0.21052631578947367,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.6206213036979268,0.21979695431472082,0.2246609124537608,0.0,0.0,0.1906474820143885,0.21052631578947367,0.0,0.0,0.7536231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beach,0.5293754468057451,0.17817258883248732,0.2869708179202631,0.061068702290076333,0.0,0.5302158273381294,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17244367417677642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beach,0.57330863716124,0.10456852791878173,0.4030415125359638,0.21374045801526717,0.0,0.379136690647482,0.03508771929824561,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08405545927209705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5539741340092286,0.2152284263959391,0.35873407316070693,0.17557251908396945,0.0,0.1,0.17543859649122806,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004332755632582322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5514070319100539,0.05279187817258883,0.36489930127414716,0.31297709923664124,0.0,0.0057553956834532375,0.017543859649122806,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5588483785013323,0.062436548223350256,0.36826962597616114,0.12213740458015267,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.6104178852277897,0.09289340101522843,0.3796958487464036,0.03816793893129771,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5091310846818743,0.0,0.32881216605014385,0.12213740458015267,0.0,0.0,0.24561403508771928,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.4942808864625983,0.09492385786802031,0.21570078092889436,0.0,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.4978878273867551,0.30101522842639594,0.15421290587751746,0.022900763358778626,0.0,0.2381294964028777,0.14035087719298245,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5111457724052771,0.43908629441624364,0.10826140567200987,0.007633587786259542,0.0,0.11294964028776978,0.22807017543859648,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.49333853252745824,0.4365482233502538,0.12675709001233046,0.0,0.0,0.20359712230215826,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5003574445960876,0.5116751269035533,0.1613645704891081,0.0,0.0,0.1510791366906475,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.03220035778175313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5359394293884447,0.5583756345177665,0.15380189066995478,0.2748091603053435,0.0,0.1985611510791367,0.10526315789473684,0.0,0.0,0.0,0.375,0.0,0.06315789473684211,0.03935599284436494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5445180996945473,0.4116751269035533,0.26814632141389233,0.31297709923664124,0.0,0.18057553956834532,0.2631578947368421,0.0,0.0,0.0,0.375,0.0,0.031578947368421054,0.03577817531305903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5870540066289726,0.18223350253807108,0.324537607891492,0.24427480916030533,0.0,0.05539568345323741,0.08771929824561403,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5605706115552089,0.1299492385786802,0.2655158240854912,0.022900763358778626,0.0,0.17697841726618704,0.21052631578947367,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beach,0.533079872619744,0.1548223350253807,0.33678586107685987,0.0,0.0,0.7352517985611511,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18717504332755633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5284005979073244,0.3517766497461929,0.31804356761200164,0.0,0.0,0.09424460431654676,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0017331022530329288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5083512055631377,0.1299492385786802,0.37887381833127826,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
