dominant_biome,air,dirt,water,short_grass,grass_block,sand,tall_seagrass,oak_leaves,birch_leaves,oak_log,tall_grass,birch_log,kelp,kelp_plant,dark_oak_log,dark_oak_leaves,spruce_leaves,spruce_log,bush,sandstone,brown_mushroom,dandelion,podzol,red_mushroom_block,mushroom_stem,poppy,coarse_dirt,oxeye_daisy,emerald_ore,lily_pad,snow,acacia_leaves
5,0.5462078377851433,0.1116751269035533,0.24570489108097,0.0534351145038167,0.0,0.0122302158273381,0.1052631578947368,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.7614544745564438,0.0604060913705583,0.4924784217016029,0.3969465648854962,0.0,0.0,0.7017543859649122,0.0,0.0,0.0,0.2916666666666667,0.0,0.3894736842105263,0.4168157423971377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4100864366023266,0.4451776649746193,0.0771064529387587,0.0534351145038167,0.5285412262156448,0.0,0.0,0.3943850267379679,0.0147058823529411,0.4057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4405667121596152,0.4756345177664974,8.220304151253596e-05,0.0687022900763358,0.5200845665961945,0.0,0.0,0.0,0.6722689075630253,0.0,0.0,0.6142857142857143,0.0,0.0,0.0,0.0,0.1354515050167224,0.0707395498392283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5130304802755573,0.3949238578680203,0.0011508425811755,0.1603053435114503,0.5285412262156448,0.0,0.0,0.0,0.6113445378151261,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5112757522583999,0.4187817258883248,0.0021372790793259,0.0229007633587786,0.5137420718816068,0.0,0.0,0.7486631016042781,0.0945378151260504,0.5507246376811594,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5024371222460519,0.1888324873096446,0.2586107685984381,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5131279651653994,0.0796954314720812,0.0352651048088779,0.0,0.0,0.7359712230215827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317157712305026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5090335997920322,0.0786802030456852,0.6258939580764489,0.0534351145038167,0.0,0.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.1368421052631579,0.1431127012522361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.53054526548385,0.6380710659898478,0.0018084669132757,0.4274809160305343,0.4397463002114165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.6817768245921882,0.1350253807106599,0.5515824085491163,0.4961832061068702,0.0,0.0,0.2807017543859649,0.0,0.0,0.0,0.4583333333333333,0.0,0.3473684210526316,0.3667262969588551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5036719308507182,0.049238578680203,0.3588162762022195,0.0,0.0,0.0,0.1403508771929824,0.0,0.0,0.0,0.0,0.0,0.3368421052631579,0.3094812164579606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4927861181516865,0.1177664974619289,0.5258528565556926,0.0,0.0,0.0093525179856115,0.4561403508771929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.5654123610840319,0.5964467005076142,0.0018906699547883,0.2137404580152671,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5594657828036654,0.6197969543147208,0.0079736950267159,0.1526717557251908,0.5391120507399577,0.0,0.0,0.0,0.6848739495798319,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
6,0.9117761746929226,0.3949238578680203,0.0957665433621044,0.465648854961832,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0588235294117647,0.0,0.125,0.0,0.0,0.0,0.0
7,0.49483330083837,0.1705583756345177,0.3699958898479243,0.0,0.0,0.0517985611510791,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4643855202443621,0.6243654822335025,0.0005754212905877,0.0381679389312977,0.5687103594080338,0.0,0.0,0.3248663101604278,0.01890756302521,0.2898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4854747514135309,0.2878172588832487,0.0002466091245376,0.0458015267175572,0.4545454545454545,0.0021582733812949,0.0,0.0,0.5903361344537815,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.6160395138753493,0.249238578680203,0.1166461159062885,0.0,0.0232558139534883,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.4987651913953337,0.2791878172588832,0.1730374023838882,0.015267175572519,0.2050739957716701,0.3611510791366906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245819397993311,0.0739549839228295,0.0,0.3379549393414211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5219665951777475,0.1005076142131979,0.6225236333744348,0.1068702290076335,0.0,0.0,0.4736842105263157,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4932735426008968,0.0923857868020304,0.3465680230168516,0.0,0.0,0.0,0.1403508771929824,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.5330948121645797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5391889257165139,0.2213197969543147,0.3818331278257295,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5549489829076493,0.116751269035533,0.3146732429099876,0.0,0.0,0.0107913669064748,0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4936309871969844,0.5253807106598984,0.0,0.0534351145038167,0.5264270613107822,0.0,0.0,0.6122994652406417,0.0,0.6231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.3601741730031845,0.5923857868020305,0.0,0.0916030534351145,0.53276955602537,0.0,0.0,0.2914438502673797,0.01890756302521,0.3188405797101449,0.0,0.0,0.0,0.0,0.0,0.0,0.0150501672240802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3957561577955417,0.4898477157360406,0.0002466091245376,0.0763358778625954,0.4968287526427061,0.0,0.0,0.0735294117647058,0.0,0.0579710144927536,0.0,0.0,0.0,0.0,0.9420289855072465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
